1900406,9-11-2006 20:49:44,-39.36,110.10,139,"INACTIVE","OTHERS"
1900407,10-11-2006 23:46:21,-41.62,115.28,135,"INACTIVE","OTHERS"
1900408,15-10-2006 11:58:30,-27.02,60.24,116,"INACTIVE","OTHERS"
1900409,16-10-2006 19:00:09,-29.97,64.15,220,"INACTIVE","OTHERS"
1900410,17-10-2006 22:15:52,-33.01,67.89,314,"INACTIVE","OTHERS"
1900411,18-10-2006 20:38:40,-32.98,72.98,273,"INACTIVE","OTHERS"
1900412,19-10-2006 07:46:30,-32.98,74.94,259,"INACTIVE","OTHERS"
1900413,20-10-2006 02:09:40,-34.31,75.30,196,"INACTIVE","OTHERS"
1900414,21-10-2006 02:38:30,-36.98,72.16,67,"INACTIVE","OTHERS"
1900416,10-3-2005 23:25:00,-45.77,20.67,84,"INACTIVE","France"
1900418,27-8-2004 13:17:20,-15.12,58.91,155,"INACTIVE","OTHERS"
1900419,26-8-2004 22:30:31,-16.37,56.02,160,"INACTIVE","OTHERS"
1900420,4-1-2006 01:37:00,-39.95,21.04,73,"INACTIVE","France"
1900421,22-6-2006 01:38:00,-41.78,21.24,48,"INACTIVE","France"
1900422,3-7-2005 01:55:00,-47.86,20.18,111,"INACTIVE","France"
1900432,8-4-2007 11:36:45,11.97,45.86,96,"INACTIVE","OTHERS"
1900433,22-3-2005 02:01:00,-47.81,20.86,97,"INACTIVE","France"
1900434,1-7-2005 01:49:00,-47.25,20.44,114,"INACTIVE","France"
1900435,8-4-2007 13:38:22,13.40,50.77,124,"INACTIVE","OTHERS"
1900438,18-11-2008 02:49:01,16.06,56.33,342,"INACTIVE","OTHERS"
1900439,7-5-2009 08:31:05,13.29,49.62,7,"INACTIVE","OTHERS"
1900440,7-5-2009 10:06:31,13.97,53.36,2,"INACTIVE","OTHERS"
1900441,8-5-2009 07:15:07,12.67,56.46,99,"INACTIVE","OTHERS"
1900442,8-5-2009 09:53:12,7.59,52.94,216,"INACTIVE","OTHERS"
1900443,8-5-2009 11:37:18,2.29,52.75,285,"INACTIVE","OTHERS"
1900450,7-11-2004 03:08:12,-36.19,23.18,82,"INACTIVE","OTHERS"
1900451,12-11-2004 03:19:02,-41.95,48.24,116,"INACTIVE","OTHERS"
1900452,12-11-2004 00:00:10,-43.87,50.31,83,"INACTIVE","OTHERS"
1900453,23-11-2004 14:20:23,-46.04,51.58,107,"INACTIVE","OTHERS"
1900454,23-11-2004 03:22:01,-47.72,53.06,96,"INACTIVE","OTHERS"
1900455,1-12-2004 03:16:03,-45.19,47.68,68,"INACTIVE","OTHERS"
1900456,15-12-2004 17:30:20,-42.30,45.20,177,"INACTIVE","OTHERS"
1900457,16-12-2004 11:37:13,-39.78,40.24,131,"INACTIVE","OTHERS"
1900458,19-12-2004 03:37:39,-34.08,29.69,9,"INACTIVE","OTHERS"
1900459,10-12-2004 03:51:52,-38.19,35.18,100,"INACTIVE","OTHERS"
1900460,31-12-2004 03:33:04,-45.92,56.32,102,"INACTIVE","OTHERS"
1900461,28-1-2005 10:09:40,-36.75,41.27,186,"INACTIVE","OTHERS"
1900462,29-1-2005 04:02:17,-34.79,38.73,178,"INACTIVE","OTHERS"
1900463,23-1-2005 03:16:05,-31.91,34.14,1,"INACTIVE","OTHERS"
1900466,1-4-2006 01:57:00,-41.01,20.12,42,"INACTIVE","France"
1900467,5-8-2007 01:28:00,-39.74,20.18,3,"INACTIVE","France"
1900468,4-3-2006 01:51:00,-45.96,20.83,48,"INACTIVE","France"
1900469,10-1-2007 02:02:00,-40.15,20.66,31,"INACTIVE","France"
1900471,11-5-2005 02:05:00,-46.49,20.18,83,"INACTIVE","France"
1900472,18-1-2006 01:50:00,-49.50,20.96,76,"INACTIVE","France"
1900473,21-9-2005 01:49:00,-52.31,20.32,73,"INACTIVE","France"
1900475,21-12-2004 23:50:28,-14.09,69.93,181,"INACTIVE","Japan"
1900476,22-12-2004 12:34:07,-15.20,67.21,179,"INACTIVE","Japan"
1900477,11-1-2005 15:08:25,-42.90,21.67,141,"INACTIVE","Japan"
1900478,12-1-2005 03:47:33,-44.61,22.57,156,"INACTIVE","Japan"
1900479,12-1-2005 17:04:18,-47.64,24.62,127,"INACTIVE","Japan"
1900480,13-1-2005 02:54:53,-49.31,24.45,114,"INACTIVE","Japan"
1900481,13-1-2005 14:27:21,-52.99,26.88,64,"INACTIVE","Japan"
1900482,14-1-2005 03:04:43,-55.68,27.02,27,"INACTIVE","Japan"
1900483,14-1-2005 15:29:42,-57.53,32.27,32,"INACTIVE","Japan"
1900484,28-3-2005 23:27:45,-50.24,21.84,106,"INACTIVE","Japan"
1900485,29-3-2005 15:23:49,-53.46,20.18,18,"INACTIVE","Japan"
1900486,26-10-2005 06:52:06,-60.93,20.14,1,"INACTIVE","Japan"
1900507,28-4-2005 20:48:02,-47.96,35.30,156,"INACTIVE","OTHERS"
1900508,1-5-2005 12:21:47,-48.68,33.81,133,"INACTIVE","OTHERS"
1900509,21-7-2005 16:45:40,-47.94,41.69,145,"INACTIVE","OTHERS"
1900510,19-5-2005 07:14:25,-40.74,30.34,56,"INACTIVE","OTHERS"
1900573,4-12-2006 13:51:15,-52.73,20.01,163,"INACTIVE","OTHERS"
1900575,23-3-2006 12:59:10,-38.99,23.26,181,"INACTIVE","OTHERS"
1900576,1-1-2007 12:46:07,-48.51,22.45,19,"INACTIVE","OTHERS"
1900577,7-5-2006 12:58:08,-49.82,21.11,184,"INACTIVE","OTHERS"
1900578,6-7-2006 13:01:40,-51.23,20.69,117,"INACTIVE","OTHERS"
1900579,5-9-2006 12:51:38,-54.78,20.32,107,"INACTIVE","OTHERS"
